requisicaoN,tempoBanco,tempoHTTP
730,0.001231,0.275118
731,0.001039,0.269425
732,0.001096,0.254184
733,0.001232,0.262712
734,0.001465,0.279798
735,0.001234,0.268840
736,0.001391,0.279537
737,0.001273,0.265339
738,0.001358,0.360022
739,0.008317,0.296114
740,0.001222,0.290720
741,0.001104,0.272196
742,0.001194,0.365734
743,0.001258,0.256997
744,0.001356,0.323822
745,0.001665,0.269798
746,0.001007,0.300750
747,0.001248,0.260713
748,0.001510,0.272351
749,0.001229,0.310217
750,0.001007,0.274396
751,0.001257,0.264132
752,0.001331,0.280481
753,0.001163,0.271608
754,0.001328,0.266393
755,0.001022,0.278571
756,0.001313,0.343654
757,0.001141,0.283066
758,0.001237,0.322586
759,0.001098,0.260945
760,0.001133,0.261154
761,0.001140,0.301307
762,0.000960,0.253098
763,0.001343,0.269755
764,0.001174,0.253058
765,0.000988,0.270425
766,0.004423,0.255121
767,0.001165,0.273476
768,0.000981,0.255068
769,0.001248,0.281139
770,0.054844,0.324018
771,0.001313,0.258802
772,0.001332,0.259695
773,0.001391,0.268760
774,0.001265,0.252417
775,0.001350,0.286125
776,0.000993,0.453258
777,0.001097,0.282194
778,0.001269,0.262569
779,0.001208,0.277127
780,0.001129,0.308691
781,0.001230,0.274915
782,0.001435,0.282225
783,0.001435,0.257574
784,0.000966,0.267778
785,0.001168,0.271929
786,0.001430,0.258062
787,0.001192,0.282889
788,0.001313,0.345390
789,0.001656,0.250861
790,0.001285,0.350220
791,0.001324,0.258941
792,0.001232,0.272984
793,0.001228,0.268704
794,0.001062,0.267874
795,0.001144,0.271844
796,0.001159,0.308133
797,0.001208,0.279296
798,0.001402,0.350040
799,0.001096,0.270900
800,0.001196,0.252807
801,0.001099,0.349015
802,0.002473,0.274312
803,0.000951,0.273980
804,0.001150,0.247094
805,0.001161,0.274957
806,0.020606,0.288938
807,0.001289,0.250878
808,0.001188,0.311237
809,0.001237,0.273317
810,0.001076,0.284586
811,0.001171,0.318900
812,0.001155,0.276210
813,0.001163,0.254350
814,0.008186,0.269469
815,0.001173,0.258709
816,0.001194,0.257592
817,0.001000,0.252886
818,0.009403,0.274450
819,0.001145,0.275101
820,0.001233,0.262087
821,0.001177,0.256646
822,0.001300,0.326092
823,0.001252,0.269128
824,0.001233,0.297310
825,0.001360,0.260420
826,0.001264,0.360760
827,0.001196,0.295502
828,0.001215,0.283653
829,0.001127,0.284481
830,0.001326,0.275361
831,0.001382,0.265457
832,0.000963,0.283297
833,0.001135,0.275628
834,0.001234,0.286232
835,0.001302,0.270458
836,0.001907,0.280684
837,0.001179,0.258031
838,0.001232,0.263317
839,0.000993,0.255745
840,0.001145,0.266738
841,0.001166,0.253320
842,0.001310,0.257333
843,0.001267,0.254323
844,0.001169,0.294223
845,0.001289,0.273851
846,0.001325,0.276463
847,0.001161,0.308303
848,0.001032,0.274617
849,0.001226,0.279676
850,0.000992,0.294644
851,0.001067,0.260684
852,0.001174,0.256145
853,0.001214,0.316160
854,0.001187,0.289455
855,0.002676,0.256952
856,0.001122,0.255112
857,0.001170,0.354922
858,0.001204,0.247509
859,0.001211,0.256051
860,0.001095,0.255972
861,0.001176,0.256949
862,0.002531,0.278822
863,0.001058,0.264005
864,0.001065,0.267221
865,0.001133,0.258046
866,0.001142,0.269296
867,0.001253,0.276645
868,0.001105,0.292375
869,0.001151,0.358064
870,0.001050,0.272816
871,0.001546,0.282799
872,0.001275,0.254496
873,0.001323,0.255760
874,0.001553,0.277485
875,0.001318,0.276243
876,0.002564,0.257302
877,0.001113,0.263715
878,0.001229,0.265111
879,0.001293,0.321375
880,0.000953,0.269770
881,0.001208,0.268532
882,0.004852,0.356894
883,0.001667,0.264513
884,0.001396,0.252069
885,0.001213,0.306349
886,0.001168,0.269592
887,0.001237,0.273130
888,0.001087,0.270120
889,0.001167,0.271336
890,0.001015,0.320042
891,0.006006,0.270678
892,0.001143,0.265334
893,0.001176,0.271502
894,0.001255,0.251613
895,0.001057,0.273578
896,0.000987,0.278579
897,0.001169,0.276657
898,0.001182,0.277295
899,0.001069,0.267217
900,0.001183,0.248943
901,0.001111,0.264816
902,0.001271,0.265477
903,0.001227,0.260360
904,0.001564,0.300091
905,0.001225,0.272847
906,0.001140,0.317735
907,0.001232,0.282941
908,0.001171,0.262663
909,0.001166,0.259369
910,0.001045,0.301767
911,0.004684,0.251618
912,0.001211,0.258036
913,0.001157,0.251511
914,0.001273,0.277587
915,0.001128,0.270869
916,0.001080,0.267627
917,0.001122,0.302987
918,0.001075,0.252262
919,0.002296,0.254490
920,0.001161,0.270701
921,0.001311,0.255022
922,0.001300,0.269488
923,0.001221,0.263345
924,0.001293,0.322585
925,0.001272,0.270339
926,0.001250,0.356481
927,0.001270,0.259784
928,0.001017,0.255197
929,0.002672,0.282861
930,0.001226,0.270350
931,0.001787,0.359063
932,0.001155,0.255627
933,0.001413,0.258014
934,0.001046,0.281691
935,0.001327,0.289192
936,0.001155,0.263261
937,0.001135,0.268692
938,0.001203,0.307179
939,0.001222,0.270922
940,0.001251,0.283057
941,0.001266,0.273876
942,0.001237,0.259759
943,0.001144,0.276750
944,0.001260,0.262928
945,0.001295,0.277989
946,0.001295,0.255929
947,0.001931,0.265166
948,0.001091,0.361514
949,0.001290,0.256184
950,0.001137,0.260402
951,0.001191,0.256740
952,0.001281,0.271225
953,0.001287,0.265404
954,0.001196,0.359660
955,0.001025,0.252034
956,0.001055,0.270358
957,0.001251,0.272513
958,0.001269,0.276053
959,0.001185,0.260080
960,0.001572,0.256265
961,0.001171,0.256067
962,0.001268,0.275562
963,0.001684,0.318876
964,0.001287,0.281566
965,0.001511,0.269975
966,0.001220,0.257441
