requisicaoN,tempoBanco,tempoHTTP
781,0.001267,0.286687
782,0.001316,0.258996
783,0.001447,0.245564
784,0.003863,0.271512
785,0.001059,0.328242
786,0.004842,0.299350
787,0.001578,0.257002
788,0.001028,0.266035
789,0.001050,0.258509
790,0.001169,0.273193
791,0.001314,0.253224
792,0.003342,0.268585
793,0.001175,0.257930
794,0.001153,0.264733
795,0.001142,0.253155
796,0.001131,0.273541
797,0.001138,0.270328
798,0.000987,0.259930
799,0.001001,0.283590
800,0.002738,0.256159
801,0.001137,0.279839
802,0.001059,0.277259
803,0.001015,0.263402
804,0.001121,0.249441
805,0.001207,0.249643
806,0.001026,0.249556
807,0.001273,0.245085
808,0.001159,0.251017
809,0.001130,0.262704
810,0.001277,0.253462
811,0.004113,0.256421
812,0.001061,0.269251
813,0.001487,0.258480
814,0.000969,0.296797
815,0.001221,0.273791
816,0.000985,0.254574
817,0.001091,0.269025
818,0.001081,0.269299
819,0.001272,0.263713
820,0.001752,0.277966
821,0.001131,0.262330
822,0.001111,0.276477
823,0.001167,0.250336
824,0.001049,0.348425
825,0.001052,0.270242
826,0.001454,0.277351
827,0.001334,0.272022
828,0.001020,0.249099
829,0.001312,0.358319
830,0.001138,0.270637
831,0.001154,0.266579
832,0.001412,0.252046
833,0.001083,0.280340
834,0.001154,0.250254
835,0.000919,0.250327
836,0.001545,1.265812
837,0.001556,0.269513
838,0.001149,0.246615
839,0.001042,0.270839
840,0.001353,0.270007
841,0.001038,0.279938
842,0.002992,0.252006
843,0.002205,0.260451
844,0.000976,0.266921
845,0.001449,0.269153
846,0.001364,0.274140
847,0.001435,0.253602
848,0.001035,0.270213
849,0.000969,0.246185
850,0.001126,0.259681
851,0.001297,0.263445
852,0.000983,0.275099
853,0.001135,0.260576
854,0.001550,0.313012
855,0.002250,0.269486
856,0.001192,0.260583
857,0.001020,0.464724
858,0.001071,0.254221
859,0.001120,0.294284
860,0.002354,0.252708
861,0.001015,0.266713
862,0.001128,0.258156
863,0.001185,0.265639
864,0.001192,0.256033
865,0.002236,0.295203
866,0.001101,0.256948
867,0.001061,0.256628
868,0.005936,0.276099
869,0.001218,0.270603
870,0.001014,0.276936
871,0.001036,0.258811
872,0.001140,0.263013
873,0.001167,0.263461
874,0.001046,0.255269
875,0.001011,0.248247
876,0.001155,0.286989
877,0.001013,0.268343
878,0.001132,0.252660
879,0.001041,0.254744
880,0.001393,0.250355
881,0.002857,0.288193
882,0.000963,0.260713
883,0.001038,0.246995
884,0.001127,0.266379
885,0.001079,0.257162
886,0.001161,0.268834
887,0.001080,0.246261
888,0.001058,0.276839
889,0.001261,0.275273
890,0.001210,0.266939
891,0.001027,0.251715
892,0.001184,0.250732
893,0.001174,0.245348
894,0.001035,0.280010
895,0.001146,0.379022
896,0.000963,0.276632
897,0.004703,0.341861
898,0.001321,0.274138
899,0.001729,0.294242
900,0.001252,0.267937
901,0.001219,0.258641
902,0.001148,0.265628
903,0.001247,0.258072
904,0.002538,0.256734
905,0.002873,0.257756
906,0.000967,0.267940
907,0.001109,0.286680
908,0.002806,0.249374
909,0.001159,0.273912
910,0.001211,0.260499
911,0.001140,0.292681
912,0.001144,0.258846
913,0.001149,0.265136
914,0.000987,0.282406
915,0.002625,0.258015
916,0.001179,0.350120
917,0.005521,0.257475
918,0.001168,0.273160
919,0.001182,0.300787
920,0.001149,0.325395
921,0.001187,0.275157
922,0.001276,0.376128
923,0.001263,0.343162
924,0.002104,0.259181
925,0.006184,0.267813
926,0.001341,0.278242
927,0.001176,0.268593
928,0.001118,0.274845
929,0.004657,0.270623
930,0.001201,0.262508
931,0.001026,0.248546
932,0.002509,0.251094
933,0.007611,0.278240
934,0.002012,0.270066
935,0.000947,0.247065
936,0.001119,0.268946
937,0.001276,0.282264
938,0.002209,0.260190
939,0.001216,0.282788
940,0.001922,0.257954
941,0.002527,0.260664
942,0.001080,0.311285
943,0.001128,0.268340
944,0.001057,0.270836
945,0.001352,0.268080
946,0.001197,0.306510
947,0.001566,0.256787
948,0.000955,0.243772
949,0.001414,0.277238
950,0.001102,0.270836
951,0.001187,0.247854
952,0.001113,0.251741
953,0.003464,0.252981
954,0.001343,0.269750
955,0.001196,0.288276
956,0.001163,0.267845
957,0.004734,0.269464
958,0.001143,0.372656
959,0.001191,0.265542
960,0.001078,0.266339
961,0.001105,0.372695
962,0.001398,0.246936
963,0.004203,0.284977
964,0.001141,0.261499
965,0.001183,0.276080
966,0.001376,0.322593
967,0.001061,0.262333
968,0.001151,0.272527
969,0.001221,0.246649
970,0.001227,0.273250
971,0.001145,0.347788
972,0.001062,0.276700
973,0.005994,0.270015
974,0.001027,0.261686
975,0.001076,0.250829
976,0.001049,0.357982
977,0.007613,0.277278
978,0.003151,0.277254
979,0.001246,0.287210
980,0.001486,0.270902
981,0.001156,0.270368
982,0.001058,0.280883
983,0.001195,0.245151
984,0.001090,0.267222
985,0.001074,0.266425
986,0.001141,0.271755
987,0.001900,0.277745
988,0.001148,0.271686
989,0.001014,0.271020
990,0.004426,0.332959
991,0.001547,0.270214
992,0.001177,0.464597
993,0.001351,0.251465
