requisicaoN,tempoBanco,tempoHTTP
567,0.001134,0.267174
568,0.001241,0.267299
569,0.006242,0.272828
570,0.001185,0.267302
571,0.001108,0.268595
572,0.001153,0.304101
573,0.001048,0.273953
574,0.001179,0.274032
575,0.001225,0.251129
576,0.001258,0.267462
577,0.001141,0.283815
578,0.001133,0.249197
579,0.001236,0.267758
580,0.001263,0.300813
581,0.001181,0.557639
582,0.001027,0.280301
583,0.001074,0.273348
584,0.001154,0.270587
585,0.001154,0.287247
586,0.001012,0.256020
587,0.001063,0.307251
588,0.002078,0.288381
589,0.001295,0.257482
590,0.002975,0.279157
591,0.001804,0.306271
592,0.001240,0.276643
593,0.001403,0.268919
594,0.001110,0.281858
595,0.001090,0.319995
596,0.001077,0.268345
597,0.001222,0.283238
598,0.001283,0.266581
599,0.001477,0.324819
600,0.001514,0.269618
601,0.001228,0.269489
602,0.001142,0.251986
603,0.001985,0.263731
604,0.001137,0.290897
605,0.001131,0.275061
606,0.001143,0.289447
607,0.001016,0.247968
608,0.001093,0.259862
609,0.001154,0.345128
610,0.001131,0.324415
611,0.001051,0.329575
612,0.000987,0.259283
613,0.001057,0.349304
614,0.001365,0.256232
615,0.001182,0.258253
616,0.001060,0.256210
617,0.001145,0.269489
618,0.001006,0.275644
619,0.001189,0.284442
620,0.001118,0.315293
621,0.001180,0.334740
622,0.001173,0.282438
623,0.001109,0.302089
624,0.002311,0.329206
625,0.001185,0.273248
626,0.001164,0.255737
627,0.000903,0.256070
628,0.001121,0.259856
629,0.001133,0.273957
630,0.002093,0.296726
631,0.001086,0.272374
632,0.001107,0.368400
633,0.001160,0.575086
634,0.001046,0.277829
635,0.001093,0.266730
636,0.001218,0.256344
637,0.001185,0.270672
638,0.001200,0.281711
639,0.001108,0.262383
640,0.001137,0.499204
641,0.001181,0.308269
642,0.001682,0.279174
643,0.001003,0.270555
644,0.000928,0.245748
645,0.001183,0.294279
646,0.001155,0.265504
647,0.000974,0.279597
648,0.001203,0.286294
649,0.001181,0.357012
650,0.001183,0.404888
651,0.001139,0.270650
652,0.001071,0.275104
653,0.001231,0.280242
654,0.001231,0.330597
655,0.001188,0.278846
656,0.001067,0.276292
657,0.001083,0.260787
658,0.001027,0.280343
659,0.001203,0.267913
660,0.001154,0.295865
661,0.001235,0.419929
662,0.000999,0.343924
663,0.001191,0.307195
664,0.002398,0.278929
665,0.001256,0.407179
666,0.001036,0.568563
667,0.001445,0.292605
668,0.000986,0.299112
669,0.000990,0.279912
670,0.001084,0.306770
671,0.001037,0.280397
672,0.001102,0.314400
673,0.001174,0.336095
674,0.001037,0.260655
675,0.001382,0.248368
676,0.001199,0.271376
677,0.001157,0.273438
678,0.001161,0.361553
679,0.001043,0.281837
680,0.001489,0.289094
681,0.001233,0.282990
682,0.001124,0.340914
683,0.001166,0.338433
684,0.003429,0.269719
685,0.001169,0.250601
686,0.001076,0.263452
687,0.001169,0.284322
688,0.001967,0.337147
689,0.001323,0.263874
690,0.001077,0.283747
691,0.001105,0.284163
692,0.001255,0.275586
693,0.001099,0.257454
694,0.001180,0.260531
695,0.001283,0.278136
696,0.001115,0.272987
697,0.001278,0.275027
698,0.001082,0.256057
699,0.001276,0.359305
700,0.001290,0.312960
701,0.001564,0.288329
702,0.001387,0.266888
703,0.001372,0.272728
